-1,9,9,10,-1
26,-1,29,29,29
-1,31,-1,-1,33
-1,3,-1,6,4
-1,35,35,-1,35
8,8,9,10,-1
21,23,21,21,-1
7,-1,6,-1,-1
28,-1,-1,27,26
38,38,-1,38,-1
10,9,9,8,11
20,20,18,19,20
26,-1,26,28,27
29,28,29,-1,28
25,26,24,-1,21
16,15,-1,16,14
16,16,16,16,16
31,31,31,31,-1
-1,-1,-1,12,12
3,-1,-1,7,6
11,11,11,-1,13
28,-1,28,-1,29
27,27,29,28,-1
27,28,27,-1,26
-1,-1,-1,-1,-1
11,-1,10,11,12
9,9,11,-1,9
31,31,-1,-1,-1
24,21,22,21,-1
32,32,35,-1,-1
15,12,-1,12,-1
38,38,37,34,-1
-1,22,21,-1,19
15,14,14,16,16
12,9,8,-1,9
19,20,20,20,17
1,-1,2,-1,1
9,9,10,-1,7
33,33,34,35,-1
21,24,21,19,23
20,18,19,21,19
38,39,38,39,38
1,-1,1,-1,1
7,6,6,-1,7
21,-1,20,19,21
-1,19,18,-1,-1
-1,1,-1,1,1
19,19,19,-1,20
-1,11,11,-1,-1
-1,7,6,7,-1
33,-1,-1,-1,31
-1,-1,26,26,-1
-1,-1,1,2,-1
27,31,31,31,31
-1,4,-1,6,7
15,14,-1,12,14
24,25,-1,-1,-1
-1,28,28,29,27
16,14,16,-1,14
5,7,4,7,7
1,3,3,1,-1
29,-1,-1,32,32
25,-1,25,-1,26
24,23,23,-1,-1
5,6,7,7,-1
33,35,31,33,33
15,14,12,16,-1
29,28,29,27,27
-1,5,-1,-1,4
16,19,19,21,20
-1,-1,19,19,-1
27,27,29,27,27
3,1,1,-1,1
31,31,31,33,31
-1,3,-1,6,-1
20,-1,-1,19,18
14,16,-1,-1,-1
19,17,17,15,13
10,10,-1,-1,-1
-1,20,-1,19,18
34,35,33,33,31
24,25,-1,-1,25
33,33,33,33,34
-1,36,35,39,38
19,-1,19,19,19
21,24,22,22,21
-1,32,31,-1,35
2,-1,1,-1,1
25,22,-1,21,21
20,20,19,20,19
-1,9,-1,8,7
-1,10,12,12,12
-1,-1,31,31,31
-1,0,4,3,-1
2,3,3,6,5
22,20,24,22,-1
10,8,8,-1,8
12,14,-1,15,16
-1,34,33,-1,-1
-1,19,-1,22,-1
7,-1,-1,5,7
9,8,12,12,-1
33,-1,32,33,31
-1,3,-1,3,5
-1,28,27,29,28
31,-1,-1,33,33
27,29,27,-1,-1
1,1,1,1,1
25,24,21,23,-1
-1,38,-1,34,35
25,-1,26,-1,26
7,8,9,-1,-1
-1,24,-1,25,25
1,2,0,1,4
-1,-1,-1,16,14
38,-1,37,35,-1
3,3,4,2,4
7,8,8,8,8
27,26,28,27,28
15,16,16,-1,16
25,24,25,21,25
7,7,4,3,4
-1,-1,17,16,16
38,39,36,39,39
-1,-1,-1,14,16
19,-1,-1,-1,19
26,27,26,25,22
34,34,33,35,35
23,26,25,22,22
31,29,-1,29,31
30,33,33,32,33
20,21,-1,19,-1
19,-1,20,-1,19
7,-1,8,6,7
-1,-1,-1,-1,-1
-1,21,21,21,19
17,17,-1,20,-1
-1,5,7,4,-1
21,19,20,19,-1
27,-1,27,27,27
3,-1,-1,3,5
29,-1,32,31,31
38,-1,39,36,38
12,10,9,8,8
29,29,-1,-1,29
38,38,37,36,35
7,5,5,-1,6
-1,37,37,-1,-1
4,-1,7,6,8
21,25,24,-1,25
-1,24,22,-1,21
1,0,1,2,2
15,16,14,-1,-1
7,8,8,-1,-1
27,26,27,-1,26
-1,31,31,32,31
32,-1,34,-1,35
24,-1,27,-1,-1
33,33,33,-1,31
8,9,8,-1,-1
27,25,-1,-1,-1
32,-1,-1,32,-1
-1,-1,3,1,1
-1,-1,5,5,6
4,3,5,3,-1
-1,24,21,22,-1
4,5,7,-1,7
15,16,-1,15,-1
-1,15,15,-1,16
10,-1,10,10,9
-1,-1,15,15,-1
20,20,20,20,18
7,5,5,-1,7
23,21,21,-1,21
-1,-1,2,2,0
-1,39,-1,-1,-1
6,6,4,7,6
-1,7,6,6,-1
33,35,33,-1,33
13,-1,-1,16,-1
10,8,8,8,-1
35,33,32,32,32
38,38,39,39,38
-1,18,-1,20,-1
-1,25,27,-1,27
31,-1,-1,-1,31
0,2,0,4,1
27,28,-1,29,-1
17,16,-1,19,19
13,-1,12,12,11
-1,6,4,-1,6
28,29,28,29,31
-1,-1,-1,6,6
35,31,32,-1,-1
26,27,-1,24,24
30,31,-1,31,31
36,-1,39,-1,37
20,-1,-1,-1,19
1,1,1,1,4
9,-1,12,12,-1
13,12,11,11,12
4,5,6,-1,-1
3,3,-1,-1,-1
7,7,4,6,-1
33,35,34,-1,-1
26,-1,26,-1,-1
35,-1,34,31,32
31,-1,31,31,31
25,25,26,25,-1
28,30,31,34,-1
-1,-1,19,-1,19
16,12,12,11,-1
19,19,-1,20,17
17,16,-1,16,16
-1,8,9,7,10
8,8,8,8,9
-1,21,20,21,22
9,-1,11,11,10
9,-1,11,13,15
15,16,-1,-1,16
38,35,35,33,35
16,15,14,16,15
9,-1,7,8,7
35,35,-1,-1,33
-1,3,-1,-1,-1
8,-1,-1,-1,11
12,12,8,9,10
7,-1,-1,7,9
2,5,4,-1,7
-1,-1,35,35,34
3,6,3,-1,7
9,9,-1,8,9
-1,-1,11,9,11
17,-1,19,-1,-1
10,11,10,8,11
-1,31,31,31,31
2,3,3,-1,3
-1,20,-1,23,21
19,-1,-1,20,20
6,7,5,-1,-1
13,15,12,10,12
-1,21,19,22,19
15,16,20,16,-1
-1,31,33,32,-1
30,-1,31,-1,-1
23,-1,-1,23,25
35,-1,38,37,-1
24,-1,22,-1,21
36,-1,-1,-1,35
7,9,-1,10,10
19,-1,-1,-1,19
19,19,19,-1,-1
3,4,-1,7,4
-1,29,26,28,27
24,21,19,23,-1
35,37,-1,-1,38
11,-1,11,12,10
-1,21,25,25,25
18,-1,19,-1,-1
4,-1,3,-1,-1
12,-1,10,12,-1
-1,33,31,-1,32
22,-1,21,21,-1
2,3,3,5,2
28,27,28,28,-1
15,-1,15,-1,16
8,7,9,8,9
1,1,1,0,2
31,33,-1,-1,31
35,35,34,35,31
39,39,-1,39,39
30,31,31,31,31
14,16,16,-1,-1
22,25,21,22,22
16,16,16,16,14
18,20,19,21,19
-1,-1,-1,9,-1
14,-1,-1,-1,-1
17,-1,-1,16,-1
24,25,22,-1,-1
-1,-1,-1,11,8
38,37,34,35,38
-1,1,1,2,-1
16,-1,-1,19,16
-1,1,1,1,2
19,19,19,-1,19
-1,0,1,-1,2
27,28,26,28,-1
35,34,35,35,36
13,13,14,16,15
31,35,29,31,30
26,-1,25,27,-1
1,1,1,1,2
-1,-1,4,7,5
-1,-1,19,-1,16
10,11,10,9,11
14,-1,16,16,16
7,6,-1,6,5
-1,16,15,16,16
24,24,22,27,21
35,39,38,-1,39
-1,25,25,27,25
12,-1,14,-1,16
9,9,9,10,-1
18,-1,18,19,20
16,15,16,16,-1
11,12,12,-1,10
38,-1,-1,38,37
12,13,14,12,-1
35,35,-1,35,36
25,-1,24,26,27
-1,15,-1,14,16
36,35,32,31,33
-1,21,22,22,24
34,31,32,-1,31
-1,26,25,-1,-1
27,-1,27,-1,26
22,-1,-1,-1,25
8,6,11,-1,10
-1,-1,25,24,27
26,28,26,27,25
-1,39,39,39,-1
24,21,24,-1,-1
24,-1,26,24,24
-1,26,-1,-1,25
-1,29,27,27,27
30,29,-1,33,31
-1,25,27,26,24
-1,19,20,-1,19
27,-1,-1,26,-1
28,29,30,29,31
26,27,25,-1,-1
22,25,-1,24,24
-1,25,-1,27,26
-1,-1,15,16,14
36,38,38,39,38
-1,9,10,-1,-1
21,23,24,21,21
5,-1,2,5,3
16,15,-1,16,-1
19,-1,-1,19,20
11,-1,11,12,12
27,-1,25,25,26
28,28,27,27,27
3,5,4,2,4
29,32,32,32,31
-1,1,1,2,2
2,0,-1,2,3
3,4,3,6,1
-1,31,35,-1,31
6,-1,-1,5,-1
1,2,0,1,2
7,6,-1,7,7
-1,19,23,20,19
-1,35,35,35,31
19,19,20,-1,21
-1,-1,-1,19,20
18,19,19,19,19
2,-1,1,1,1
19,19,20,19,19
-1,1,3,-1,2
-1,-1,-1,7,7
31,-1,33,-1,33
39,38,-1,36,36
26,-1,-1,-1,26
5,-1,-1,7,6
38,-1,-1,-1,34
36,36,35,-1,34
16,15,-1,16,15
31,31,34,31,34
7,6,7,-1,-1
7,10,8,7,7
1,-1,2,-1,1
15,-1,12,12,-1
21,-1,19,-1,20
15,14,16,16,15
0,1,1,5,-1
24,24,22,21,20
27,27,-1,25,-1
7,-1,4,-1,7
33,-1,35,35,34
34,-1,-1,34,31
-1,-1,20,-1,-1
-1,10,6,6,8
34,33,32,-1,31
20,20,19,20,20
17,17,19,19,-1
35,38,38,-1,-1
27,29,29,-1,-1
16,-1,15,-1,14
35,38,39,38,-1
13,16,14,16,15
5,-1,-1,-1,3
-1,15,16,16,-1
11,11,10,-1,-1
2,-1,-1,6,5
1,-1,1,1,1
17,18,-1,-1,-1
18,19,-1,20,-1
-1,7,-1,7,6
31,31,-1,-1,31
-1,1,1,-1,3
-1,16,16,16,16
16,-1,15,-1,17
39,39,37,38,-1
-1,6,-1,6,7
-1,20,19,20,19
27,27,25,27,27
16,16,14,-1,15
-1,31,31,-1,-1
35,35,38,34,39
-1,-1,25,25,26
25,24,22,24,23
19,18,16,-1,-1
22,22,-1,21,21
12,-1,-1,-1,8
18,16,16,-1,-1
16,-1,17,16,14
-1,27,-1,-1,26
-1,-1,-1,10,10
-1,-1,8,-1,9
6,3,-1,-1,5
23,23,21,20,19
-1,-1,35,-1,-1
7,-1,7,7,7
25,26,25,25,-1
38,-1,39,39,39
-1,34,36,34,31
19,19,19,19,19
7,-1,-1,4,5
-1,21,-1,22,-1
16,16,16,-1,17
6,7,7,7,7
35,38,-1,37,35
35,34,35,38,-1
-1,9,9,-1,10
7,7,7,7,7
38,38,39,-1,38
16,-1,15,20,17
26,25,25,27,24
35,34,34,34,35
-1,25,-1,25,25
-1,-1,19,17,-1
8,-1,11,10,-1
-1,7,5,6,7
4,-1,5,7,7
35,34,35,33,35
7,7,7,7,7
39,39,39,37,39
-1,32,32,31,32
34,-1,-1,31,31
-1,31,33,33,33
3,3,5,7,7
36,-1,32,-1,-1
31,30,-1,34,33
23,22,-1,20,-1
7,9,-1,10,8
-1,-1,34,33,32
6,7,-1,5,5
6,5,6,4,5
25,25,24,-1,24
33,-1,31,32,34
-1,7,8,-1,7
16,16,-1,-1,19
12,-1,-1,-1,10
-1,-1,31,33,31
39,38,-1,39,39
1,1,-1,1,2
31,30,33,31,34
6,3,-1,-1,4
12,12,10,-1,11
22,21,23,24,-1
30,31,33,-1,33
-1,27,27,27,-1
-1,-1,9,-1,9
-1,-1,-1,17,-1
19,19,20,-1,20
-1,20,-1,19,21
12,12,12,12,14
38,39,38,38,-1
11,12,15,12,12
33,-1,33,35,35
19,-1,-1,-1,-1
21,24,24,23,-1
-1,-1,25,25,26
14,15,-1,16,16
16,14,16,16,16
38,36,-1,37,39
16,16,16,15,-1
30,-1,31,-1,32
38,39,37,-1,38
-1,-1,10,-1,11
12,-1,-1,10,7
31,35,33,-1,36
35,35,37,35,35
38,39,38,39,37
21,-1,-1,-1,23
-1,29,29,28,31
24,22,-1,22,21
25,25,-1,26,-1
7,-1,9,-1,8
34,33,-1,-1,30
-1,19,20,19,-1
-1,18,16,18,-1
4,1,4,3,6
-1,38,36,38,39
-1,26,26,24,25
-1,16,17,17,-1
1,0,-1,4,2
-1,-1,14,17,20
12,-1,10,10,12
-1,10,-1,7,8
3,3,3,5,3
-1,23,24,27,-1
29,27,27,-1,28
3,-1,5,4,1
-1,35,-1,33,35
25,-1,24,-1,23
5,-1,7,-1,-1
-1,-1,16,15,-1
-1,22,-1,22,-1
-1,19,19,21,19
-1,38,35,39,38
20,-1,18,19,-1
31,29,31,-1,31
21,20,-1,24,23
35,32,33,33,-1
-1,-1,-1,-1,-1
20,-1,-1,19,18
-1,38,38,38,38
36,38,-1,35,39
-1,8,-1,7,10
-1,27,25,25,25
-1,31,31,31,31
29,31,-1,-1,-1
9,-1,7,7,8
19,20,20,21,-1
6,6,-1,-1,5
-1,19,-1,19,20
32,31,32,33,32
38,39,38,38,38
37,35,35,38,-1
21,21,20,-1,-1
-1,14,-1,17,16
18,-1,16,15,16
6,3,-1,-1,-1
19,21,-1,-1,20
4,4,-1,5,7
20,20,20,20,-1
33,35,-1,37,38
-1,4,5,7,6
-1,4,5,5,4
27,26,-1,-1,25
7,7,8,6,7
27,-1,25,-1,25
-1,-1,31,-1,-1
-1,7,5,-1,7
-1,6,3,3,-1
-1,-1,19,19,20
3,4,5,3,4
-1,-1,20,19,20
-1,26,-1,27,29
16,15,15,15,16
39,-1,38,-1,-1
12,-1,14,-1,14
3,-1,1,1,1
34,-1,-1,32,-1
22,-1,24,-1,-1
7,7,-1,7,-1
10,-1,11,14,-1
35,36,-1,34,31
30,30,28,-1,-1
38,39,38,35,-1
3,5,3,-1,4
12,12,-1,12,-1
-1,34,35,35,32
-1,-1,-1,-1,39
34,-1,-1,-1,-1
27,29,28,27,28
19,22,-1,-1,-1
29,30,31,29,-1
33,35,32,33,33
17,16,-1,20,-1
20,-1,20,-1,20
-1,5,-1,7,7
1,-1,-1,1,1
16,16,17,14,14
5,3,7,5,6
18,-1,20,-1,20
3,5,6,-1,5
20,19,23,20,23
-1,21,23,-1,24
9,8,11,12,8
24,-1,-1,18,19
27,29,29,29,28
38,-1,37,-1,-1
38,-1,38,38,38
6,6,-1,7,7
24,-1,24,-1,-1
23,24,24,25,-1
31,33,35,32,-1
11,-1,12,12,-1
12,12,-1,16,16
1,-1,4,-1,7
39,37,34,37,37
29,31,-1,-1,-1
27,28,27,28,27
-1,-1,-1,19,20
33,34,35,31,35
18,16,18,16,16
-1,25,-1,25,25
-1,-1,9,7,9
22,24,24,25,-1
7,-1,-1,9,7
16,-1,15,18,18
-1,10,-1,-1,10
38,39,-1,39,38
-1,16,-1,-1,15
33,-1,34,-1,-1
6,3,3,6,3
-1,27,27,28,27
-1,-1,-1,16,-1
-1,27,29,28,27
-1,33,31,33,31
-1,15,16,16,-1
24,25,21,23,19
7,6,7,-1,-1
35,37,-1,37,-1
21,-1,21,21,20
29,29,28,-1,29
5,-1,7,5,-1
-1,38,38,38,38
-1,5,7,-1,6
19,17,17,-1,-1
-1,25,26,27,25
35,36,-1,36,-1
11,-1,11,10,11
-1,35,-1,33,31
-1,20,21,-1,-1
19,23,22,23,21
-1,20,-1,-1,-1
38,-1,39,39,38
31,-1,33,31,-1
27,-1,24,23,19
32,31,34,33,30
18,20,20,19,19
-1,35,-1,31,32
1,-1,2,3,1
38,36,39,-1,-1
7,10,9,9,10
10,8,10,11,-1
24,-1,22,23,21
32,-1,-1,33,-1
29,31,29,28,31
27,27,27,27,27
19,19,-1,20,-1
32,34,33,33,31
1,1,1,-1,1
20,19,20,-1,19
31,-1,28,31,-1
-1,27,28,-1,-1
29,-1,28,-1,29
10,12,-1,11,12
10,-1,-1,-1,10
31,30,-1,27,27
39,37,38,38,39
-1,21,19,20,19
16,-1,16,-1,15
19,20,-1,20,20
31,-1,33,35,31
11,10,7,8,10
27,26,27,26,26
-1,18,20,-1,17
31,-1,33,31,-1
25,27,-1,26,27
-1,-1,-1,5,4
1,1,1,2,1
14,10,9,10,11
6,7,7,-1,6
35,-1,-1,35,-1
29,28,27,28,27
31,-1,32,33,33
12,-1,11,12,12
12,12,-1,-1,-1
20,-1,-1,20,19
24,-1,25,27,26
1,-1,1,-1,-1
12,12,12,-1,13
1,1,1,1,1
39,39,-1,36,33
8,-1,-1,-1,5
9,-1,6,9,8
39,-1,38,38,37
35,36,38,39,-1
-1,21,21,20,19
22,21,23,21,23
28,-1,31,31,32
17,-1,19,19,-1
10,-1,13,8,12
14,15,16,16,-1
6,7,7,7,7
-1,38,39,38,-1
-1,27,-1,-1,-1
6,6,7,5,5
-1,-1,-1,-1,-1
11,11,-1,11,11
27,26,25,25,24
19,18,19,20,19
-1,25,-1,25,25
11,12,11,11,-1
38,35,-1,-1,36
20,19,-1,-1,19
24,-1,24,25,25
35,37,35,-1,38
8,8,10,9,10
-1,10,14,16,11
36,33,-1,35,35
32,31,31,29,31
6,7,7,-1,6
-1,16,18,-1,-1
19,17,17,-1,17
19,-1,20,-1,20
1,-1,1,1,1
15,16,14,-1,-1
27,26,-1,24,27
9,11,-1,12,10
35,-1,35,39,-1
-1,0,1,3,5
23,22,24,-1,24
26,25,26,-1,24
-1,-1,10,9,8
7,12,9,10,-1
23,-1,21,21,-1
8,9,-1,11,-1
15,16,-1,14,16
-1,-1,2,-1,2
34,34,33,-1,-1
35,-1,38,-1,37
27,-1,27,27,27
7,6,6,-1,7
37,37,-1,-1,38
1,3,-1,3,1
32,31,31,-1,33
33,32,-1,35,35
31,32,32,31,-1
24,-1,-1,22,-1
7,-1,9,9,9
-1,16,17,16,16
38,39,38,38,38
17,-1,-1,16,16
25,-1,25,25,-1
28,29,-1,-1,-1
-1,24,23,-1,24
35,-1,38,33,35
17,17,20,-1,17
1,3,1,-1,1
7,9,6,5,6
0,1,1,-1,1
-1,27,31,31,31
-1,2,1,0,3
-1,31,32,-1,-1
29,-1,29,-1,26
-1,15,15,16,16
11,-1,12,10,10
-1,13,17,-1,15
35,38,-1,39,38
-1,-1,32,30,33
34,37,37,-1,-1
6,3,-1,4,6
-1,19,20,22,24
25,24,27,26,26
35,-1,35,33,31
5,4,-1,6,2
-1,0,0,2,1
5,-1,5,6,6
20,20,-1,-1,-1
20,16,20,19,20
3,4,6,3,-1
29,28,27,28,29
8,9,-1,11,9
-1,28,-1,28,26
26,25,26,24,27
-1,33,33,33,-1
27,-1,28,25,29
9,13,12,13,12
33,-1,32,31,-1
-1,12,14,-1,-1
27,25,25,27,-1
32,29,32,32,33
-1,-1,20,20,22
10,12,-1,10,10
23,-1,24,25,24
-1,7,8,10,8
3,2,2,3,3
-1,-1,19,-1,20
26,27,22,-1,24
27,-1,24,-1,-1
20,25,-1,22,-1
19,-1,-1,17,19
7,8,7,7,7
-1,38,-1,39,38
29,31,-1,-1,35
26,28,28,27,29
36,-1,36,36,37
4,5,4,5,-1
17,19,20,20,20
18,-1,19,20,20
31,31,-1,-1,31
38,-1,-1,39,38
-1,29,-1,-1,33
13,-1,15,16,16
16,16,20,16,19
-1,-1,23,22,21
-1,20,21,20,20
21,21,24,23,21
19,16,-1,18,16
27,-1,-1,27,27
27,27,25,-1,25
-1,-1,-1,19,18
34,34,33,35,35
-1,33,-1,36,35
9,11,-1,11,9
26,28,27,-1,-1
6,7,11,7,9
-1,27,-1,29,27
7,9,-1,-1,7
-1,36,34,37,38
31,32,35,35,33
-1,19,-1,19,15
20,19,-1,-1,21
26,25,24,25,21
32,32,31,-1,-1
19,16,-1,17,17
31,31,33,-1,32
2,3,1,1,1
32,32,-1,32,32
36,38,38,-1,-1
26,29,-1,28,26
5,7,-1,5,6
24,20,21,24,22
-1,-1,1,0,2
-1,14,13,-1,-1
-1,16,17,20,-1
-1,10,7,-1,-1
-1,35,33,34,31
27,26,24,-1,-1
5,4,6,6,5
-1,16,16,-1,19
-1,34,-1,-1,-1
9,7,8,9,9
33,-1,35,32,33
-1,11,12,-1,12
-1,22,-1,22,23
-1,13,15,-1,-1
-1,25,24,-1,25
-1,31,31,31,31
20,20,21,21,20
2,1,-1,2,5
24,-1,25,-1,25
-1,5,-1,-1,-1
2,6,-1,3,-1
29,30,-1,-1,31
13,16,15,15,-1
-1,27,25,-1,25
-1,38,39,38,-1
-1,21,20,23,23
11,13,12,12,10
27,25,26,24,24
-1,-1,-1,11,10
31,33,-1,31,-1
20,-1,19,20,19
37,38,38,35,39
19,20,19,20,20
1,3,5,-1,-1
32,31,-1,31,31
-1,-1,14,16,14
-1,7,6,6,-1
21,20,21,20,21
4,-1,5,3,3
-1,33,34,33,35
-1,39,-1,38,35
31,31,-1,34,-1
20,21,-1,22,21
10,11,12,-1,11
9,10,8,-1,10
12,13,10,12,12
37,36,35,-1,32
-1,37,37,39,-1
13,16,16,-1,-1
29,28,27,27,28
25,-1,26,25,27
33,33,34,35,35
-1,24,24,-1,24
24,21,22,21,20
25,25,25,25,-1
11,11,12,12,14
31,-1,-1,33,29
13,10,13,16,14
-1,22,22,22,-1
16,15,16,16,15
16,18,18,-1,-1
26,27,-1,27,26
14,-1,14,16,15
5,-1,6,4,5
-1,-1,2,1,3
21,26,-1,22,22
-1,-1,-1,11,12
20,21,24,-1,22
5,-1,-1,5,5
5,6,4,6,6
14,-1,15,16,15
-1,34,33,33,-1
35,34,-1,35,-1
36,-1,-1,33,34
22,21,-1,-1,21
9,10,13,9,-1
-1,-1,-1,15,14
17,19,-1,16,16
-1,22,22,24,22
-1,35,34,35,-1
1,2,1,1,1
-1,27,29,29,-1
-1,25,27,25,24
-1,31,31,31,-1
9,-1,11,-1,14
30,29,30,31,31
33,39,39,39,39
10,-1,14,13,-1
9,8,-1,-1,8
19,20,19,19,20
26,28,-1,27,28
37,-1,-1,39,38
7,-1,-1,5,5
27,26,-1,28,27
9,10,9,11,-1
1,1,-1,1,-1
35,34,-1,32,32
16,16,-1,-1,-1
-1,11,16,-1,15
7,11,-1,-1,11
16,17,19,-1,16
20,17,16,16,18
30,31,31,-1,31
31,33,32,-1,-1
37,36,36,33,39
22,19,22,24,-1
12,11,12,10,-1
-1,-1,9,-1,-1
39,38,39,39,38
0,-1,2,2,3
-1,-1,33,32,32
-1,-1,2,7,6
14,-1,12,13,11
25,27,-1,-1,-1
8,-1,9,-1,-1
19,21,19,-1,20
-1,-1,20,21,-1
22,-1,19,-1,-1
5,4,4,7,7
32,33,-1,33,35
27,27,24,25,25
-1,22,21,-1,-1
-1,1,1,1,1
-1,-1,34,-1,-1
3,-1,-1,-1,3
2,5,5,-1,-1
-1,35,-1,32,35
13,14,14,14,16
18,18,19,-1,20
18,19,17,16,-1
1,1,5,5,4
12,12,9,12,12
9,-1,-1,-1,-1
33,-1,31,31,31
11,12,10,10,-1
15,-1,16,17,16
1,1,-1,0,2
11,-1,-1,9,11
29,28,27,27,28
-1,16,-1,-1,-1
28,30,31,31,31
3,3,-1,4,5
2,-1,-1,-1,4
25,25,-1,24,-1
-1,32,-1,32,35
35,33,32,32,35
-1,3,1,-1,1
37,38,-1,-1,37
-1,-1,21,19,18
-1,1,-1,1,-1
1,1,2,1,1
1,-1,2,1,4
10,12,11,-1,-1
31,33,31,33,33
29,28,-1,-1,-1
16,16,18,-1,18
-1,31,31,31,31
7,-1,7,7,9
-1,22,23,23,20
25,24,-1,-1,-1
20,19,19,-1,-1
31,32,31,-1,33
