-1,9,9,10,-1
35,33,-1,33,-1
28,31,31,29,-1
10,12,11,11,-1
-1,23,24,23,22
19,19,19,20,20
-1,7,4,6,7
26,24,25,-1,-1
19,-1,19,20,19
25,25,26,24,25
-1,3,-1,3,7
11,-1,11,13,-1
19,-1,19,20,19
-1,16,17,16,-1
-1,25,25,26,25
-1,29,-1,-1,29
37,-1,38,-1,-1
-1,27,25,25,-1
9,8,-1,-1,10
27,29,29,31,30
31,31,-1,29,31
15,16,17,-1,-1
9,9,-1,-1,9
5,3,3,3,1
-1,29,-1,-1,26
23,21,20,-1,-1
6,-1,-1,10,9
7,-1,6,7,-1
33,-1,35,34,33
-1,-1,-1,-1,21
28,31,31,31,29
24,24,23,-1,-1
25,-1,21,-1,24
6,-1,6,-1,6
12,10,11,-1,10
31,-1,30,31,31
-1,38,39,39,39
1,0,1,1,-1
17,16,17,16,-1
38,38,36,38,38
-1,9,9,-1,-1
35,36,35,37,37
-1,-1,25,21,-1
9,11,12,10,11
32,-1,31,31,33
-1,25,-1,25,23
29,29,-1,31,31
-1,31,32,31,31
18,-1,-1,19,19
34,34,-1,33,34
39,38,39,39,37
3,5,4,-1,3
28,28,27,-1,27
-1,31,-1,31,31
5,1,1,1,-1
-1,6,7,4,7
-1,34,32,33,32
20,21,20,22,-1
35,38,-1,38,39
20,21,19,24,-1
38,-1,-1,37,37
-1,16,-1,16,-1
-1,17,18,16,16
39,39,38,38,39
22,-1,25,20,-1
35,35,33,-1,34
1,-1,3,2,-1
7,7,9,11,-1
27,27,27,24,24
-1,37,-1,38,-1
20,20,19,-1,20
7,-1,-1,11,8
2,1,0,1,1
36,35,-1,34,33
11,10,-1,12,-1
39,36,39,38,38
5,3,4,5,-1
-1,17,17,15,-1
-1,9,9,8,10
29,-1,-1,32,35
-1,31,31,32,33
6,5,-1,7,7
21,-1,21,22,-1
23,27,25,26,26
-1,28,28,27,-1
7,9,-1,9,9
1,3,5,3,4
12,12,-1,-1,-1
14,11,12,10,13
-1,28,27,27,27
29,31,29,31,31
32,31,31,35,35
5,7,4,5,7
3,-1,3,4,3
17,-1,16,16,17
-1,20,-1,-1,23
16,15,19,17,16
-1,12,8,12,12
6,6,4,5,-1
3,5,7,7,-1
-1,7,-1,7,7
30,31,-1,31,31
32,36,32,31,31
2,2,1,-1,-1
5,-1,5,6,-1
33,-1,31,33,31
19,20,20,-1,-1
35,35,-1,35,33
-1,8,-1,7,10
-1,23,23,24,21
39,-1,-1,39,39
-1,-1,10,12,12
5,2,-1,-1,2
17,20,-1,19,17
27,29,28,-1,27
9,8,11,10,9
36,-1,37,36,-1
10,-1,11,8,-1
-1,11,-1,10,-1
24,-1,27,-1,25
29,-1,31,-1,-1
-1,26,27,-1,26
6,-1,6,7,4
31,31,-1,33,-1
4,5,7,7,6
31,-1,35,-1,34
-1,19,-1,20,-1
-1,-1,-1,-1,-1
14,-1,15,14,-1
10,12,-1,12,11
17,14,-1,-1,15
12,15,16,16,16
-1,31,33,31,31
8,7,9,11,9
16,-1,17,16,17
10,12,9,11,-1
-1,31,31,31,31
25,26,-1,25,25
32,31,32,-1,35
-1,-1,-1,-1,10
-1,19,21,19,19
34,-1,35,-1,35
27,31,32,30,31
31,32,-1,31,-1
-1,26,26,-1,25
-1,8,-1,9,9
-1,-1,-1,-1,-1
-1,20,20,19,17
33,34,35,35,31
-1,-1,31,31,32
14,16,16,-1,-1
39,39,38,36,38
19,17,16,18,16
20,19,-1,19,20
35,33,33,35,34
24,-1,21,21,23
7,5,-1,4,-1
-1,35,32,35,34
28,27,27,27,-1
38,-1,38,38,38
19,-1,21,19,20
5,5,7,6,-1
22,24,21,22,-1
22,25,25,26,-1
35,-1,35,-1,35
31,-1,32,31,-1
16,-1,17,16,16
1,1,1,4,3
29,-1,32,-1,30
18,19,-1,19,-1
-1,16,16,-1,-1
27,27,27,27,-1
7,-1,6,5,-1
-1,26,-1,26,25
-1,16,-1,17,-1
9,-1,11,11,-1
-1,-1,11,12,12
18,17,-1,-1,19
11,8,-1,7,9
7,8,10,8,9
12,14,17,17,-1
2,1,-1,2,1
38,35,35,-1,35
10,6,-1,-1,7
-1,31,29,-1,31
1,1,1,2,-1
20,19,19,15,16
29,-1,30,28,27
39,38,38,39,38
-1,-1,-1,-1,12
7,10,11,8,-1
10,-1,12,12,12
34,34,35,-1,31
19,17,20,19,18
3,-1,-1,3,7
5,-1,4,3,5
38,-1,37,37,38
7,6,-1,-1,7
13,12,11,-1,12
20,-1,-1,19,20
7,6,3,7,6
33,32,-1,-1,31
-1,26,25,-1,24
-1,29,27,28,27
33,-1,-1,35,-1
25,26,26,23,25
-1,-1,6,4,-1
18,-1,15,16,-1
4,-1,3,4,5
1,-1,-1,-1,1
18,20,20,19,-1
-1,9,12,11,9
21,20,-1,21,-1
-1,20,-1,19,-1
24,-1,22,-1,-1
-1,8,9,9,8
28,29,26,28,26
16,16,-1,-1,15
1,2,1,-1,1
27,-1,27,28,-1
33,-1,34,31,34
3,-1,-1,1,2
10,11,9,10,-1
15,13,13,14,-1
14,14,16,14,12
13,14,16,16,14
20,19,19,-1,-1
-1,33,-1,-1,33
26,27,21,25,27
11,11,10,12,12
18,-1,19,-1,-1
9,14,-1,16,15
8,11,-1,10,14
39,38,39,-1,39
5,3,4,4,-1
31,31,31,33,-1
35,-1,32,-1,32
31,-1,-1,34,33
3,5,-1,3,4
28,30,31,32,-1
38,39,-1,37,-1
-1,-1,0,1,2
3,5,6,6,-1
7,-1,-1,7,-1
6,-1,6,-1,7
27,25,27,-1,25
-1,39,-1,-1,38
28,29,-1,-1,-1
39,39,38,38,38
5,-1,6,5,7
11,11,12,15,16
-1,3,4,3,4
29,27,28,-1,27
-1,11,10,9,-1
35,-1,39,38,38
-1,39,39,38,-1
-1,30,31,31,33
21,22,-1,-1,21
25,-1,-1,22,23
1,-1,-1,-1,-1
39,36,39,35,33
13,16,-1,16,-1
-1,39,38,39,-1
25,25,24,22,22
18,-1,-1,-1,16
-1,6,7,6,7
38,39,34,-1,37
-1,4,-1,-1,4
-1,-1,-1,-1,29
-1,16,16,17,-1
5,7,-1,7,-1
12,-1,-1,-1,14
29,-1,26,27,27
9,-1,7,-1,8
1,-1,-1,-1,1
12,14,12,16,-1
7,7,-1,-1,-1
37,38,39,38,38
25,-1,26,26,25
19,-1,18,20,20
16,16,17,16,16
-1,9,7,-1,10
-1,5,3,-1,5
29,-1,29,31,-1
27,25,-1,26,25
11,12,12,-1,12
-1,16,-1,15,-1
-1,19,19,-1,19
-1,-1,39,-1,38
27,-1,27,-1,27
3,5,5,-1,-1
30,-1,35,-1,33
-1,10,8,8,4
19,19,-1,19,20
27,29,-1,28,29
7,7,-1,6,6
20,21,20,-1,22
-1,25,24,26,27
-1,-1,30,-1,33
17,-1,16,-1,16
36,37,-1,-1,-1
3,5,3,5,3
21,22,20,20,-1
-1,3,3,3,3
-1,-1,16,17,16
-1,-1,-1,7,-1
33,33,-1,33,-1
22,23,25,23,-1
-1,33,-1,34,-1
-1,-1,23,20,-1
-1,20,19,-1,-1
19,19,-1,19,19
28,30,31,31,34
2,0,-1,0,3
17,-1,16,-1,16
28,-1,27,-1,-1
7,8,9,-1,9
34,35,35,-1,35
21,21,20,23,20
-1,-1,-1,31,-1
-1,-1,-1,1,1
6,-1,6,7,7
-1,19,16,-1,-1
37,39,-1,-1,36
20,20,20,-1,21
7,-1,7,7,5
12,11,10,-1,11
7,9,10,-1,8
35,32,35,34,35
6,6,3,4,5
14,13,15,16,-1
7,9,10,11,8
10,-1,10,10,7
-1,5,2,2,1
16,14,-1,-1,-1
-1,5,7,5,-1
25,27,24,27,25
6,3,-1,-1,3
14,12,-1,-1,-1
11,11,-1,-1,12
4,3,4,-1,-1
-1,1,-1,1,-1
10,9,10,11,-1
31,31,-1,33,-1
21,21,-1,23,-1
9,12,11,11,12
-1,25,26,27,-1
-1,-1,26,-1,-1
-1,35,-1,35,35
38,37,-1,-1,-1
12,14,16,14,15
21,22,-1,21,22
6,-1,7,-1,7
16,-1,14,13,16
-1,31,31,-1,31
-1,-1,31,33,32
26,27,25,-1,27
7,7,7,7,-1
7,-1,5,-1,2
2,3,4,6,-1
27,27,28,28,29
29,-1,31,-1,-1
21,19,19,20,19
13,-1,-1,12,12
10,9,9,11,11
-1,-1,20,-1,20
-1,31,-1,31,-1
-1,1,1,-1,1
6,-1,4,7,7
-1,33,-1,33,35
35,-1,35,35,34
20,19,19,19,20
12,13,12,12,12
17,19,19,16,17
-1,-1,7,7,-1
36,-1,34,33,35
22,19,21,24,21
7,8,-1,7,6
33,32,31,33,31
-1,20,-1,19,17
30,31,28,31,-1
21,-1,-1,23,24
26,25,-1,-1,24
19,19,20,-1,18
-1,33,-1,-1,33
3,7,3,-1,-1
-1,32,-1,32,-1
-1,21,21,-1,21
6,4,5,7,-1
11,10,10,12,11
-1,32,-1,33,35
-1,8,-1,9,7
24,-1,-1,22,23
22,-1,21,-1,22
-1,29,28,28,-1
5,3,2,1,3
-1,39,39,38,37
12,14,12,12,12
-1,8,9,10,-1
20,-1,-1,20,20
-1,-1,28,26,-1
21,21,-1,-1,-1
19,20,19,21,20
34,33,-1,-1,-1
14,-1,-1,16,15
26,27,-1,25,-1
19,-1,22,25,22
-1,-1,4,-1,4
5,5,4,5,3
1,1,1,1,-1
12,-1,8,-1,-1
4,-1,6,6,7
-1,-1,38,35,38
9,8,8,10,9
9,-1,9,9,7
-1,20,20,-1,22
26,28,30,-1,-1
3,-1,-1,5,4
39,-1,39,36,-1
27,27,28,28,27
7,-1,-1,5,5
19,19,19,20,20
11,14,9,-1,11
27,26,22,27,26
-1,19,-1,16,19
6,8,-1,-1,9
16,16,-1,15,19
15,-1,16,14,16
-1,-1,29,29,29
14,-1,-1,13,14
-1,29,-1,-1,31
26,26,27,27,28
-1,1,5,1,3
-1,7,6,7,9
34,-1,33,35,31
-1,1,1,4,1
31,31,33,31,33
5,5,6,-1,-1
-1,12,11,-1,15
22,-1,21,20,20
-1,14,-1,12,13
21,19,19,20,19
-1,7,7,6,-1
19,-1,-1,-1,21
-1,9,7,9,8
7,10,10,11,-1
11,-1,-1,10,12
7,9,7,7,8
-1,-1,27,-1,25
-1,13,13,11,-1
7,-1,7,5,-1
16,15,-1,15,14
11,-1,12,-1,-1
32,-1,32,31,31
1,-1,-1,2,2
24,22,-1,21,21
32,33,31,35,33
22,-1,-1,22,20
22,-1,24,23,22
8,-1,7,8,-1
27,-1,-1,26,28
39,39,39,-1,39
35,34,31,-1,35
-1,21,-1,21,-1
7,-1,6,7,7
21,22,24,23,-1
-1,17,16,16,16
35,34,33,32,33
29,27,-1,26,25
5,-1,5,4,-1
18,16,-1,-1,19
-1,38,-1,38,37
24,-1,-1,-1,24
21,23,20,23,19
24,24,24,25,24
28,-1,28,29,27
27,-1,25,25,25
14,15,14,15,15
14,-1,-1,-1,-1
19,20,17,-1,19
12,14,-1,11,-1
-1,3,3,5,3
19,19,-1,18,19
-1,14,14,-1,14
20,-1,-1,-1,20
24,-1,22,23,-1
-1,29,31,-1,29
6,-1,6,5,5
8,-1,8,10,8
12,-1,16,16,16
0,-1,4,5,-1
25,24,21,21,24
28,27,26,-1,25
25,23,-1,22,21
0,1,1,1,3
27,27,-1,-1,-1
31,-1,33,-1,31
-1,11,-1,-1,-1
-1,15,16,16,-1
-1,39,38,38,38
-1,19,-1,17,19
20,19,19,18,-1
29,29,-1,29,31
19,-1,15,-1,-1
9,7,-1,-1,9
-1,-1,-1,-1,-1
-1,24,26,23,25
34,34,33,33,35
3,3,3,5,-1
34,-1,-1,33,35
16,15,15,16,-1
26,29,-1,27,28
28,33,32,31,31
24,21,20,21,22
-1,6,5,6,-1
-1,-1,0,1,1
6,6,-1,7,-1
31,31,-1,31,33
-1,36,39,39,39
15,-1,15,15,16
28,-1,-1,26,-1
19,19,19,20,16
-1,19,17,17,19
7,3,-1,-1,7
2,2,-1,-1,-1
-1,4,3,3,2
-1,-1,5,-1,-1
-1,1,2,1,-1
2,3,3,3,7
39,39,39,37,39
-1,1,2,-1,1
-1,31,-1,33,33
19,-1,20,19,16
3,1,1,1,2
-1,8,-1,10,9
30,30,-1,33,33
-1,-1,28,-1,27
31,31,31,32,31
32,32,-1,-1,35
27,26,25,25,23
-1,22,21,20,20
12,-1,-1,11,10
-1,-1,19,21,-1
16,16,16,16,16
-1,37,-1,38,39
31,-1,31,32,31
27,24,-1,23,21
12,12,-1,13,13
-1,16,16,16,18
-1,20,-1,19,19
-1,25,27,-1,29
-1,11,-1,11,-1
24,22,23,22,19
24,22,-1,23,20
37,38,39,-1,-1
10,-1,12,12,-1
38,37,36,-1,35
33,-1,35,33,32
39,39,-1,39,35
-1,31,32,31,-1
27,-1,-1,31,-1
39,-1,38,38,39
-1,-1,7,4,3
-1,34,33,32,31
1,1,1,-1,1
7,-1,-1,-1,5
16,14,-1,-1,-1
-1,5,-1,4,-1
-1,1,-1,1,-1
14,12,-1,-1,-1
27,27,27,27,-1
-1,21,21,23,-1
6,7,9,-1,8
4,5,-1,7,6
21,20,19,19,-1
2,1,1,3,-1
16,16,16,16,17
-1,9,-1,9,8
7,5,-1,5,-1
9,10,-1,9,9
-1,24,22,22,25
-1,31,31,31,31
13,9,13,8,12
31,31,31,31,31
38,39,39,-1,39
2,3,1,1,-1
-1,16,15,-1,-1
27,26,27,25,27
20,-1,19,19,19
7,7,5,6,6
20,-1,-1,21,21
21,22,23,22,23
18,15,16,-1,16
3,2,1,1,1
-1,11,-1,10,-1
1,2,3,-1,2
-1,16,15,16,16
20,20,19,19,18
-1,-1,38,-1,38
31,33,33,31,31
-1,7,6,6,5
24,25,27,26,26
38,38,38,-1,-1
31,31,-1,33,34
-1,27,28,31,31
-1,7,11,9,-1
33,32,34,-1,34
24,-1,21,23,24
-1,36,35,-1,32
-1,2,3,3,-1
1,-1,-1,-1,6
15,16,15,16,-1
12,-1,12,13,11
29,29,-1,27,-1
12,11,12,14,-1
-1,21,19,19,-1
24,24,19,24,22
-1,21,21,-1,22
3,6,7,7,7
27,25,26,25,26
-1,3,1,1,1
1,1,-1,2,1
9,-1,12,10,-1
-1,38,36,37,38
-1,31,31,33,35
3,3,1,3,-1
27,25,27,27,27
11,11,15,12,-1
38,38,-1,37,37
-1,31,-1,31,-1
1,1,2,0,2
3,1,3,5,1
-1,-1,-1,34,35
-1,26,27,25,27
12,13,16,14,16
17,-1,19,-1,19
16,17,16,-1,14
35,30,31,31,32
-1,-1,14,15,15
-1,1,-1,-1,1
-1,2,2,-1,-1
39,38,37,37,39
7,5,6,-1,9
25,26,-1,27,25
28,31,-1,-1,-1
19,19,-1,21,19
6,-1,6,4,7
-1,25,27,25,26
-1,-1,35,39,-1
-1,15,15,16,15
27,-1,-1,26,25
-1,-1,26,27,-1
34,-1,35,33,30
-1,26,27,-1,26
13,12,12,-1,16
13,14,-1,-1,14
1,0,1,-1,1
-1,24,24,22,21
35,-1,37,37,-1
22,-1,23,-1,20
30,-1,-1,27,30
-1,28,-1,26,27
11,-1,10,8,6
36,-1,38,-1,38
6,7,7,7,6
-1,-1,25,26,-1
-1,-1,38,39,-1
36,37,37,39,38
34,33,35,35,35
-1,19,20,19,19
21,-1,20,20,23
5,3,-1,6,-1
8,10,11,6,7
38,38,37,38,38
19,19,18,-1,19
-1,-1,8,9,10
31,29,31,29,30
31,33,31,34,33
8,10,10,9,8
20,20,21,19,19
21,21,-1,21,-1
4,4,3,-1,1
-1,-1,-1,-1,-1
27,28,26,-1,25
21,20,19,20,19
38,39,-1,-1,38
14,-1,13,-1,16
9,9,9,11,10
1,1,1,1,-1
27,25,25,25,-1
9,8,10,-1,10
6,4,7,-1,4
5,4,-1,3,5
37,-1,38,39,-1
23,25,-1,24,21
20,-1,21,22,-1
39,-1,35,39,39
37,-1,38,39,36
-1,-1,-1,26,25
30,-1,31,31,-1
28,27,25,26,24
1,1,-1,3,1
3,7,3,4,7
3,3,-1,6,-1
31,-1,32,-1,31
32,33,31,-1,33
18,20,20,19,20
27,28,29,32,31
-1,8,9,8,9
-1,13,-1,-1,12
26,25,23,25,25
20,20,-1,-1,19
35,35,35,33,35
9,9,11,9,10
39,37,39,39,-1
-1,17,17,17,-1
28,-1,-1,26,26
38,38,39,39,39
7,7,-1,9,9
1,1,1,-1,-1
26,-1,-1,25,27
24,22,24,24,-1
-1,-1,-1,17,20
-1,36,35,33,37
9,-1,-1,9,11
19,-1,19,-1,19
-1,-1,16,15,16
-1,36,38,36,35
39,-1,-1,-1,-1
-1,33,33,31,32
-1,26,27,25,25
24,27,-1,25,25
38,37,37,39,39
10,6,10,-1,9
26,23,-1,25,25
30,-1,29,-1,-1
-1,35,34,34,-1
7,7,6,8,-1
33,33,-1,-1,35
-1,31,30,31,-1
-1,14,17,16,17
-1,14,16,16,15
27,27,-1,27,26
7,7,7,-1,5
-1,7,9,11,7
10,8,11,8,10
39,38,35,39,38
-1,34,32,31,31
25,-1,-1,24,25
8,9,7,8,-1
12,16,-1,-1,16
27,-1,24,24,25
2,-1,-1,2,1
12,-1,11,11,12
3,7,7,-1,-1
27,27,25,25,25
-1,38,38,39,38
22,-1,21,-1,21
12,14,15,16,15
12,-1,15,16,15
35,35,35,36,36
16,16,14,16,15
6,6,-1,-1,5
-1,15,16,-1,14
-1,-1,1,2,2
19,19,19,20,-1
25,-1,25,25,27
38,39,39,-1,38
11,-1,-1,12,-1
-1,25,25,-1,25
-1,33,-1,35,-1
7,-1,9,9,12
15,18,19,21,20
19,20,19,20,18
-1,33,31,33,33
36,35,33,-1,-1
16,-1,-1,16,16
-1,-1,-1,20,20
0,1,-1,0,-1
33,35,-1,32,33
31,32,32,-1,32
-1,38,39,-1,38
0,1,1,5,2
-1,25,26,-1,-1
-1,20,20,21,21
29,-1,-1,-1,30
30,31,-1,31,32
-1,14,15,16,-1
-1,38,39,38,-1
-1,22,21,24,-1
-1,37,-1,38,-1
-1,38,39,36,38
-1,22,-1,22,21
27,27,27,26,25
3,-1,-1,-1,1
27,27,26,27,25
1,-1,3,4,4
31,31,31,33,31
11,-1,-1,12,14
-1,33,35,-1,31
37,39,39,-1,38
35,35,-1,35,38
16,16,19,19,16
-1,-1,23,23,22
16,12,13,-1,-1
35,35,-1,35,35
-1,19,-1,-1,20
-1,-1,12,11,8
-1,25,25,25,25
2,1,1,-1,1
13,16,-1,15,17
-1,8,9,9,9
-1,-1,22,22,21
-1,18,17,-1,-1
3,1,1,1,4
33,33,33,32,29
20,19,19,19,-1
-1,36,35,-1,38
-1,17,-1,16,-1
-1,39,38,37,38
-1,10,11,11,13
-1,21,-1,21,21
-1,-1,28,28,29
24,24,22,24,21
12,13,12,14,-1
35,31,31,33,33
-1,-1,35,35,34
8,10,10,11,-1
26,27,25,26,26
-1,9,9,10,12
25,22,22,24,22
29,-1,31,31,31
38,-1,35,37,-1
-1,-1,29,26,-1
27,27,-1,-1,28
16,16,-1,16,16
-1,28,28,27,-1
26,26,-1,-1,24
39,39,37,39,37
-1,-1,-1,7,7
39,38,-1,38,39
11,12,12,-1,15
39,39,37,-1,39
8,10,-1,-1,10
19,19,-1,19,20
16,15,-1,14,16
-1,19,19,-1,19
20,17,19,19,20
1,-1,-1,-1,2
-1,-1,32,32,31
35,-1,34,33,33
16,16,14,-1,-1
12,10,7,9,9
7,11,9,10,-1
-1,16,15,16,16
12,12,-1,13,-1
-1,-1,25,24,22
25,25,27,26,25
-1,9,-1,12,11
19,-1,-1,19,20
12,10,12,13,13
8,-1,10,-1,9
-1,35,38,36,-1
-1,14,16,-1,16
-1,-1,-1,-1,37
1,1,-1,1,-1
4,-1,5,3,4
6,8,9,-1,-1
35,-1,32,35,33
15,-1,-1,-1,16
27,26,-1,-1,25
-1,32,-1,33,-1
-1,9,10,10,9
28,27,-1,31,-1
19,22,-1,-1,24
-1,27,-1,27,25
15,16,16,16,16
-1,7,6,-1,7
-1,-1,-1,33,34
2,2,1,0,2
-1,18,19,19,19
1,1,-1,0,-1
16,-1,-1,15,-1
-1,20,19,-1,19
34,39,39,39,-1
-1,-1,35,31,31
-1,21,-1,21,-1
16,-1,17,-1,16
29,31,31,-1,30
7,-1,5,5,5
22,21,19,22,22
3,5,6,-1,3
35,-1,35,35,31
1,0,1,1,3
38,-1,39,38,38
2,3,7,-1,6
5,6,3,4,3
4,-1,5,3,-1
27,25,27,25,25
-1,-1,21,21,20
35,-1,-1,-1,-1
38,-1,-1,36,39
19,-1,-1,21,22
-1,-1,1,1,2
5,4,-1,2,-1
4,-1,-1,6,7
-1,-1,0,3,2
38,38,36,36,38
-1,31,32,33,32
-1,-1,14,16,-1
4,6,5,7,4
36,38,37,36,-1
1,0,1,0,1
-1,18,21,19,-1
14,16,16,-1,15
25,27,27,26,27
27,25,-1,25,-1
2,-1,-1,5,-1
4,6,4,-1,7
38,38,38,38,-1
4,-1,-1,-1,3
31,35,31,-1,31
1,-1,3,2,-1
19,18,-1,20,20
36,35,38,37,36
6,7,4,-1,5
-1,38,36,37,35
-1,20,21,21,24
39,39,35,39,39
-1,12,12,12,11
-1,-1,36,35,35
8,9,8,-1,9
19,-1,-1,17,17
0,1,1,-1,-1
38,-1,39,-1,39
-1,38,-1,-1,34
21,21,-1,-1,-1
1,-1,2,3,-1
-1,3,0,-1,2
1,-1,1,4,-1
26,-1,26,25,25
6,7,7,7,5
-1,5,6,-1,-1
-1,22,19,21,22
-1,-1,14,-1,-1
1,3,1,1,2
-1,21,22,19,-1
24,-1,22,-1,20
34,-1,35,33,-1
16,-1,16,17,16
-1,14,-1,-1,-1
28,31,31,-1,31
-1,39,39,-1,39
20,19,20,-1,-1
21,19,20,20,22
1,0,1,-1,1
12,11,11,-1,9
-1,20,22,23,22
10,-1,12,11,11
-1,7,6,3,-1
-1,15,15,16,-1
-1,30,-1,31,-1
7,6,6,-1,5
-1,20,21,21,22
12,14,-1,-1,10
16,-1,16,-1,14
9,7,-1,10,10
35,-1,38,36,-1
-1,35,33,34,-1
-1,19,19,20,17
38,37,38,-1,39
34,-1,36,35,-1
-1,20,19,19,18
32,31,31,32,33
1,-1,-1,1,2
39,38,-1,-1,37
2,3,4,5,-1
1,1,1,-1,-1
28,28,28,28,28
22,22,24,24,21
-1,-1,33,31,32
28,27,-1,27,28
-1,24,-1,-1,-1
-1,11,11,12,8
5,6,7,6,3
33,32,-1,33,-1
1,1,1,3,-1
18,20,20,-1,20
27,27,-1,29,-1
1,0,1,1,-1
4,-1,7,-1,-1
20,19,-1,20,19
27,27,26,25,-1
21,21,20,-1,-1
-1,-1,31,-1,31
-1,21,-1,19,21
19,20,20,20,20
25,27,25,25,25
38,-1,38,36,-1
21,19,21,20,20
-1,19,20,-1,21
-1,22,-1,22,21
16,-1,-1,15,16
2,1,-1,0,2
-1,9,10,-1,9
27,26,28,27,-1
