-1,9,9,10,-1
34,35,33,-1,31
7,9,8,-1,10
-1,3,3,3,4
-1,16,14,16,12
-1,20,20,20,20
1,1,-1,1,1
12,10,9,-1,-1
-1,0,0,1,-1
30,-1,-1,25,29
31,34,35,33,34
17,20,-1,19,19
39,38,39,-1,39
20,20,19,20,20
38,-1,38,38,38
6,-1,7,7,4
4,7,-1,6,4
38,-1,-1,35,38
-1,9,-1,10,11
22,23,-1,-1,-1
24,21,-1,21,-1
9,10,8,8,7
0,1,1,3,0
-1,35,-1,-1,36
20,20,19,20,19
-1,20,-1,-1,19
-1,-1,25,27,-1
39,38,38,38,39
-1,37,-1,38,39
-1,-1,-1,19,-1
33,-1,34,35,35
11,11,12,15,14
6,5,6,7,6
29,29,-1,-1,29
15,13,12,12,-1
4,3,3,1,2
3,5,7,7,4
25,-1,-1,-1,21
3,-1,4,-1,-1
-1,-1,6,-1,6
-1,-1,15,15,16
10,10,11,12,12
-1,19,20,19,-1
11,10,-1,-1,12
-1,35,-1,39,39
-1,11,-1,-1,9
-1,32,35,-1,-1
-1,7,10,7,-1
31,-1,33,31,-1
35,35,-1,33,-1
-1,-1,-1,-1,25
-1,19,-1,20,19
12,-1,-1,-1,10
33,33,31,31,32
-1,-1,25,25,-1
28,30,27,27,-1
12,-1,-1,16,18
37,39,39,-1,-1
25,-1,25,25,25
-1,13,-1,-1,17
20,18,20,19,-1
-1,-1,12,12,11
29,-1,31,-1,31
11,9,10,10,-1
23,20,21,21,24
9,-1,8,-1,-1
-1,39,-1,-1,38
26,25,-1,-1,24
24,-1,23,-1,19
16,-1,-1,-1,-1
-1,28,27,-1,27
9,9,11,-1,8
3,6,-1,-1,5
36,39,38,38,-1
17,18,20,-1,20
-1,27,28,28,27
13,-1,14,-1,-1
26,26,26,-1,26
-1,13,13,14,15
1,1,1,1,1
20,18,21,19,-1
-1,-1,19,20,19
24,24,-1,24,22
29,-1,-1,-1,29
-1,-1,-1,27,29
-1,1,-1,0,2
27,25,-1,25,25
17,15,15,15,15
31,31,32,-1,33
-1,-1,10,10,12
34,37,36,35,36
12,-1,9,12,13
3,6,3,-1,3
1,-1,0,1,1
-1,27,27,27,25
-1,12,12,12,-1
-1,7,-1,4,-1
-1,38,38,38,38
33,33,35,-1,34
36,36,38,-1,38
26,-1,28,26,-1
15,-1,14,-1,15
31,-1,32,-1,33
15,-1,14,-1,15
14,-1,16,-1,16
7,-1,7,-1,5
7,-1,-1,11,11
39,-1,35,-1,33
1,-1,1,1,-1
-1,35,38,39,39
-1,-1,5,7,5
-1,-1,38,-1,38
-1,-1,-1,22,-1
22,20,-1,16,20
-1,34,33,33,31
38,38,37,39,39
-1,-1,25,25,26
7,-1,6,7,5
-1,32,-1,31,33
39,39,38,39,-1
36,35,35,34,31
-1,16,16,16,14
6,6,-1,6,7
2,1,1,-1,4
-1,-1,27,25,25
35,33,32,33,33
-1,-1,10,-1,-1
9,-1,-1,7,-1
-1,3,4,-1,5
-1,11,9,-1,-1
19,24,21,-1,18
-1,27,30,27,28
-1,10,13,12,12
33,33,35,33,34
-1,21,-1,19,19
27,24,25,26,25
-1,7,7,5,4
-1,10,8,8,10
5,6,6,5,-1
36,37,36,39,37
27,27,29,-1,-1
33,31,32,33,34
31,32,35,31,33
6,5,-1,5,-1
-1,20,20,-1,19
-1,28,-1,28,27
16,14,16,16,15
11,14,-1,12,13
23,-1,21,20,19
-1,19,20,21,-1
24,25,22,22,21
-1,27,27,-1,-1
38,-1,38,-1,38
30,28,26,28,-1
29,28,27,28,27
34,35,37,35,-1
1,-1,-1,1,-1
19,-1,-1,18,19
-1,20,19,20,20
22,22,21,22,-1
5,-1,6,4,-1
-1,-1,24,22,22
25,25,-1,25,-1
4,3,3,3,-1
-1,-1,15,16,-1
3,3,6,6,-1
21,25,25,27,25
35,34,35,36,-1
-1,25,-1,25,-1
-1,-1,21,-1,24
26,-1,28,29,29
-1,-1,-1,16,-1
-1,28,31,-1,-1
31,-1,35,31,35
21,19,-1,20,-1
20,-1,23,-1,20
35,-1,33,-1,35
31,31,30,-1,31
-1,19,23,21,21
28,28,28,28,28
-1,17,16,14,-1
25,25,27,25,25
38,35,-1,36,38
12,-1,11,10,12
9,7,5,7,11
31,31,-1,31,-1
-1,5,-1,6,-1
27,27,28,29,26
-1,11,12,13,-1
5,-1,5,-1,7
31,27,-1,32,32
6,-1,3,3,2
39,-1,38,38,39
24,-1,-1,23,-1
16,17,14,15,16
1,1,-1,1,1
3,5,2,6,-1
-1,10,10,-1,-1
6,-1,7,-1,6
8,8,-1,9,8
7,5,9,7,7
32,31,31,34,33
12,-1,12,9,12
26,27,-1,27,26
36,-1,38,36,36
-1,34,36,35,36
20,17,16,18,19
9,11,9,9,8
-1,34,31,32,-1
8,-1,8,10,6
28,28,30,27,29
20,-1,18,-1,20
-1,31,32,-1,31
-1,26,-1,25,25
1,1,1,1,1
21,-1,-1,21,22
34,-1,32,-1,34
31,31,32,32,31
21,24,20,-1,-1
5,3,6,7,6
-1,-1,2,1,2
7,6,7,-1,8
22,21,20,20,-1
9,9,10,-1,12
-1,19,-1,19,16
29,28,31,-1,31
25,24,24,23,24
22,24,20,22,23
-1,-1,24,25,22
37,39,39,39,38
34,31,32,34,33
3,-1,-1,5,2
-1,21,20,19,24
-1,24,-1,-1,-1
33,-1,35,32,-1
31,29,29,28,28
-1,25,27,-1,25
22,-1,19,-1,19
12,10,-1,10,-1
27,27,-1,-1,-1
-1,25,-1,25,24
16,-1,14,17,-1
14,11,11,12,12
32,33,32,-1,31
28,30,-1,31,-1
19,20,19,20,19
19,20,21,20,17
10,-1,-1,11,-1
28,-1,-1,28,27
4,-1,5,7,5
31,33,35,33,-1
-1,-1,38,35,35
39,39,-1,-1,38
-1,-1,13,16,15
7,-1,5,7,7
-1,1,2,3,3
2,1,2,0,0
31,-1,-1,31,32
15,15,16,-1,20
-1,21,-1,-1,20
-1,5,-1,-1,3
6,-1,-1,-1,7
11,12,-1,-1,10
35,32,-1,33,34
24,23,24,19,-1
-1,20,21,19,23
-1,-1,17,19,-1
-1,-1,32,31,32
4,5,3,4,3
35,-1,-1,35,37
-1,17,19,-1,17
-1,37,38,37,35
16,-1,-1,-1,-1
-1,16,14,-1,16
-1,20,-1,-1,14
-1,22,21,-1,25
38,37,38,38,-1
-1,17,17,15,-1
29,29,31,29,-1
31,31,31,33,34
-1,26,25,-1,-1
18,19,19,20,18
7,7,7,-1,11
5,-1,7,5,7
-1,-1,38,38,-1
7,7,8,8,8
5,4,-1,7,5
18,17,16,16,-1
15,15,14,16,16
30,30,-1,31,31
-1,-1,1,2,-1
-1,7,7,6,5
22,-1,19,22,20
6,5,-1,5,-1
-1,-1,16,-1,16
38,38,-1,38,37
16,16,18,16,16
16,16,15,15,-1
23,22,24,22,21
20,20,17,18,16
3,-1,3,-1,3
-1,-1,6,-1,-1
20,19,19,19,-1
21,-1,19,21,21
34,-1,32,32,-1
13,-1,-1,12,10
12,-1,13,12,-1
38,38,39,-1,38
-1,-1,-1,36,-1
24,-1,25,-1,-1
-1,7,7,-1,8
14,15,-1,11,11
13,12,-1,-1,12
25,25,-1,24,25
5,4,-1,-1,-1
37,35,-1,-1,36
17,16,14,16,-1
15,16,16,-1,14
5,5,3,2,1
39,-1,39,36,-1
-1,-1,28,29,29
-1,14,-1,17,16
-1,-1,27,-1,27
-1,6,7,7,-1
-1,17,-1,-1,20
29,31,31,31,-1
-1,-1,38,38,38
-1,25,-1,-1,25
38,-1,-1,39,37
38,38,35,37,-1
-1,36,35,36,38
31,31,-1,31,35
20,20,19,-1,20
19,15,19,-1,19
-1,11,10,-1,10
18,-1,-1,16,-1
30,29,29,-1,-1
35,38,35,-1,-1
-1,25,25,25,26
39,36,39,-1,37
3,3,-1,-1,7
0,-1,1,1,1
8,11,11,11,11
-1,5,3,5,6
-1,19,19,18,20
9,-1,8,9,9
16,15,15,14,15
20,-1,20,20,20
17,-1,17,16,17
-1,9,-1,8,10
19,20,20,20,19
20,19,-1,19,-1
10,10,-1,10,9
38,39,39,39,38
-1,8,-1,8,-1
28,29,-1,27,30
13,8,-1,11,10
-1,21,19,23,23
27,27,29,26,27
23,24,-1,24,24
7,10,-1,-1,-1
39,39,39,38,38
19,-1,20,19,19
-1,-1,4,-1,6
7,4,7,6,6
7,4,-1,4,7
16,17,16,16,15
-1,29,33,35,-1
8,9,8,9,-1
-1,-1,31,31,31
6,7,7,-1,7
-1,-1,15,15,15
27,-1,26,27,26
-1,24,21,21,-1
24,26,27,25,25
19,19,-1,16,-1
16,17,20,20,20
7,-1,6,7,5
-1,14,-1,14,16
5,5,5,-1,6
7,9,7,8,7
7,7,7,6,-1
-1,38,38,-1,-1
30,31,31,-1,31
7,4,7,6,7
20,20,19,20,21
28,26,-1,27,25
24,-1,18,21,21
6,-1,6,3,-1
6,-1,7,4,5
28,29,29,31,32
19,19,20,19,-1
21,21,23,-1,20
-1,9,9,-1,10
3,-1,-1,5,-1
-1,33,-1,35,33
-1,22,21,-1,24
37,38,36,38,39
11,10,-1,-1,9
3,4,-1,-1,-1
34,34,35,-1,31
-1,33,34,-1,33
12,16,17,14,14
27,25,-1,25,25
-1,-1,20,20,-1
10,-1,11,12,13
-1,1,2,-1,4
25,27,24,24,22
34,32,-1,-1,35
35,33,34,33,34
38,-1,36,38,-1
12,12,12,11,13
-1,-1,16,16,16
27,27,25,25,26
20,-1,-1,-1,22
25,-1,25,-1,25
33,32,35,-1,33
3,-1,3,6,3
39,38,38,38,-1
4,3,5,-1,6
10,-1,9,-1,-1
-1,1,1,0,1
7,9,9,7,-1
-1,15,16,14,-1
-1,-1,23,21,23
-1,17,20,19,-1
31,35,-1,35,-1
15,16,15,13,14
-1,6,6,6,7
24,-1,22,24,26
8,6,7,7,9
3,-1,-1,1,1
0,1,1,1,3
31,29,30,-1,31
-1,-1,10,-1,10
19,-1,19,20,19
20,19,19,-1,19
22,-1,-1,23,24
27,27,27,-1,26
7,7,-1,6,8
25,25,-1,27,27
24,22,21,-1,23
6,7,4,7,6
-1,39,38,38,38
4,3,6,6,-1
-1,5,6,7,7
-1,20,16,18,18
35,35,34,33,-1
37,39,39,-1,35
33,-1,35,33,34
2,1,1,1,2
35,36,34,-1,34
-1,20,-1,-1,20
28,28,-1,27,-1
27,-1,-1,29,27
8,8,8,11,8
15,14,14,14,17
31,30,-1,31,34
26,25,-1,26,25
12,-1,16,16,15
29,28,27,27,-1
14,16,13,14,-1
27,27,26,28,-1
-1,16,16,15,17
17,18,16,16,15
13,10,11,-1,12
20,19,19,20,-1
22,23,24,24,21
36,35,35,-1,31
-1,-1,-1,-1,32
15,-1,15,15,14
31,31,31,-1,-1
16,-1,15,16,18
-1,29,-1,27,28
33,31,33,35,34
3,-1,-1,-1,5
27,27,-1,28,28
23,19,20,21,21
19,19,19,19,-1
-1,19,14,17,-1
37,37,39,-1,-1
9,-1,9,8,10
22,21,22,-1,24
16,16,-1,-1,-1
16,12,11,-1,-1
36,37,37,38,-1
-1,18,-1,-1,16
1,1,1,2,-1
20,19,18,19,20
32,35,34,-1,35
24,24,24,25,-1
19,-1,19,20,-1
26,-1,27,25,-1
9,8,10,11,11
10,-1,11,12,12
4,-1,3,4,-1
-1,-1,1,3,1
30,28,28,28,28
18,-1,-1,-1,15
-1,19,-1,20,-1
-1,8,10,9,11
-1,3,3,1,3
9,8,-1,11,10
19,20,20,-1,19
24,24,23,26,-1
18,14,-1,15,15
29,29,31,31,28
33,35,-1,-1,38
9,-1,8,8,-1
-1,36,38,-1,-1
22,23,-1,-1,-1
18,19,19,-1,-1
16,14,16,-1,-1
30,29,28,-1,29
28,26,-1,-1,29
-1,31,-1,35,35
31,-1,29,-1,31
2,2,1,1,1
22,-1,22,19,19
38,38,37,-1,36
-1,-1,19,-1,20
15,16,-1,16,16
12,13,-1,12,16
-1,-1,18,20,16
15,16,-1,12,-1
5,-1,4,4,7
9,11,10,-1,10
-1,20,-1,19,20
12,10,11,-1,11
26,25,24,-1,24
16,16,16,15,-1
25,-1,-1,-1,26
39,38,39,-1,37
23,21,20,19,17
-1,25,-1,27,25
-1,-1,12,12,11
22,21,-1,21,24
17,19,-1,21,19
19,16,16,15,16
25,26,26,-1,27
-1,-1,21,24,21
-1,26,24,25,26
31,31,31,31,-1
38,38,38,37,35
16,-1,17,16,16
-1,-1,12,-1,-1
22,-1,21,24,-1
-1,1,1,-1,4
19,19,20,19,21
20,20,19,16,-1
19,-1,19,19,18
39,-1,39,39,38
-1,-1,27,24,28
-1,21,20,-1,22
19,20,-1,-1,-1
24,24,-1,-1,24
38,38,-1,38,-1
19,19,-1,19,19
-1,0,1,1,1
23,21,-1,22,21
6,6,7,5,6
17,19,16,-1,17
2,-1,1,3,0
18,-1,19,16,-1
8,-1,-1,10,-1
-1,-1,25,24,-1
30,28,-1,31,-1
28,31,-1,-1,33
-1,31,-1,31,-1
1,3,1,-1,-1
33,33,35,35,32
24,25,27,27,28
-1,16,16,-1,-1
31,33,31,32,31
27,30,29,29,29
-1,38,38,-1,-1
11,10,12,11,-1
-1,-1,-1,4,6
16,16,-1,-1,16
21,24,-1,-1,24
-1,28,27,28,30
14,-1,-1,12,14
-1,35,-1,34,39
30,31,31,31,33
25,-1,25,25,25
18,20,18,19,19
25,24,-1,-1,-1
-1,-1,16,-1,19
16,18,-1,-1,19
14,-1,16,-1,16
27,24,24,26,27
35,32,35,-1,-1
-1,29,27,26,26
3,4,-1,5,-1
38,-1,37,-1,38
27,27,-1,-1,-1
31,31,31,29,-1
-1,25,25,25,25
32,31,31,-1,-1
7,8,-1,9,-1
28,28,27,-1,-1
35,35,31,-1,32
-1,6,6,-1,5
19,20,20,19,19
29,-1,27,27,25
-1,15,16,17,-1
3,1,2,0,1
-1,-1,-1,28,-1
-1,16,15,15,-1
-1,-1,20,20,22
-1,-1,31,33,31
27,27,-1,27,25
7,7,6,6,-1
7,7,11,9,8
-1,14,15,-1,-1
13,12,15,14,-1
22,22,-1,20,19
19,19,20,-1,20
-1,28,26,27,-1
-1,24,21,23,23
15,16,16,15,15
1,1,1,1,-1
1,1,1,1,-1
-1,-1,-1,22,24
32,34,31,-1,31
38,-1,-1,37,39
18,-1,16,16,16
19,-1,19,-1,20
27,-1,-1,25,25
27,29,-1,28,29
35,35,35,-1,35
-1,7,8,10,8
-1,7,9,9,-1
31,-1,28,32,31
2,1,1,-1,3
-1,-1,13,11,-1
10,14,15,-1,15
32,35,35,-1,34
10,-1,-1,-1,9
39,38,37,-1,39
-1,30,31,34,29
16,-1,16,20,19
32,-1,30,32,35
19,19,-1,-1,-1
20,19,20,-1,19
28,28,29,32,31
1,1,-1,2,1
30,-1,-1,31,-1
1,1,2,1,2
12,12,12,12,14
16,16,16,-1,15
16,16,16,15,15
16,16,16,-1,-1
-1,-1,36,35,39
26,27,26,27,-1
-1,-1,3,1,1
25,-1,-1,27,27
3,1,1,2,-1
19,19,22,21,21
-1,9,8,11,11
22,-1,22,24,21
20,24,20,-1,23
3,1,3,-1,3
12,-1,-1,17,15
27,27,25,-1,27
24,-1,-1,20,19
9,-1,8,7,7
17,16,18,20,-1
31,27,31,32,31
-1,4,3,-1,3
19,20,20,-1,17
28,28,28,-1,26
22,19,-1,21,21
25,25,25,-1,-1
19,16,16,16,16
-1,39,39,-1,38
7,5,5,-1,-1
38,36,-1,39,-1
33,33,32,33,35
16,-1,16,15,15
31,27,27,28,-1
-1,-1,-1,16,16
-1,-1,39,38,39
5,7,5,4,4
-1,22,-1,25,23
-1,15,-1,-1,15
-1,-1,20,19,20
7,6,-1,5,7
22,20,24,21,24
20,20,19,20,19
-1,22,20,19,-1
15,-1,17,16,16
18,-1,-1,15,-1
-1,-1,-1,-1,-1
-1,-1,10,10,-1
16,15,-1,16,16
8,7,8,10,10
21,-1,21,22,-1
3,4,7,4,5
24,21,22,25,22
31,28,31,33,-1
10,10,11,11,8
24,23,21,21,19
2,-1,-1,1,0
35,-1,35,33,35
-1,26,27,28,27
-1,9,10,12,11
27,-1,-1,25,-1
29,28,31,-1,-1
27,-1,28,29,26
16,18,-1,-1,16
-1,26,26,-1,-1
16,15,16,14,17
19,21,21,20,21
-1,20,19,20,18
-1,-1,-1,38,-1
-1,36,39,-1,38
38,37,38,35,-1
29,28,31,31,32
-1,35,35,32,33
-1,27,29,-1,27
-1,11,9,12,12
34,35,34,31,33
-1,34,-1,32,33
12,12,13,13,12
-1,26,25,25,22
15,-1,13,-1,12
26,29,30,28,29
-1,16,-1,19,16
25,-1,27,26,25
-1,17,19,20,17
26,26,26,25,24
27,-1,28,27,-1
21,22,23,22,20
-1,-1,15,16,-1
34,33,-1,-1,31
-1,1,2,1,1
1,3,5,4,-1
-1,-1,-1,-1,22
16,15,16,16,15
14,15,14,13,12
39,-1,-1,-1,35
9,9,10,9,10
23,21,-1,19,-1
21,20,19,20,18
-1,-1,22,22,23
36,-1,-1,38,37
20,20,19,19,-1
19,23,20,19,22
-1,35,-1,39,38
-1,33,34,35,31
7,7,-1,6,7
27,25,23,21,22
18,-1,14,16,17
-1,19,-1,-1,-1
27,-1,24,-1,24
31,-1,31,31,31
21,-1,-1,23,21
-1,24,24,-1,21
5,8,-1,-1,7
7,7,-1,7,7
20,20,18,19,-1
-1,-1,31,-1,31
29,28,-1,29,27
19,19,19,20,-1
7,9,8,-1,10
18,-1,16,16,15
29,-1,29,31,31
39,38,-1,36,38
20,-1,-1,19,-1
36,-1,-1,39,-1
10,12,14,-1,13
-1,20,-1,-1,23
27,26,-1,24,-1
27,27,-1,-1,-1
7,-1,7,6,4
12,12,12,-1,-1
-1,31,34,31,31
27,25,27,25,-1
26,-1,-1,25,26
6,4,-1,-1,4
18,19,19,-1,21
37,39,37,38,-1
9,9,-1,-1,-1
22,25,27,26,-1
-1,31,29,-1,34
24,25,25,23,-1
22,-1,22,22,17
20,20,-1,19,19
27,-1,26,-1,25
-1,-1,4,3,-1
24,-1,21,19,-1
20,-1,19,19,20
22,-1,-1,19,-1
15,-1,16,14,-1
11,9,12,-1,11
28,27,29,27,28
-1,25,25,25,-1
-1,21,23,23,22
3,-1,1,1,-1
-1,39,38,39,38
22,-1,-1,24,-1
33,-1,-1,33,32
-1,-1,-1,19,20
16,17,15,-1,16
8,7,11,-1,-1
11,-1,12,11,8
-1,12,-1,14,15
21,20,25,25,25
-1,36,39,38,-1
31,31,31,30,-1
3,4,-1,6,6
-1,15,-1,-1,14
35,35,37,37,39
27,27,25,-1,25
16,-1,16,19,-1
-1,31,32,34,33
25,22,22,25,25
29,31,29,28,29
-1,-1,-1,-1,-1
25,25,25,-1,-1
31,28,-1,31,31
7,7,7,6,6
5,3,3,-1,6
12,13,16,15,16
25,23,24,20,22
-1,35,-1,35,38
-1,-1,7,7,5
20,20,20,20,19
31,29,-1,31,-1
32,31,31,-1,31
29,28,-1,31,31
12,-1,9,11,11
24,22,21,24,-1
11,8,-1,9,-1
35,-1,38,-1,-1
-1,29,29,-1,27
16,19,-1,17,16
16,16,-1,-1,14
-1,-1,-1,7,10
16,-1,19,13,15
7,-1,6,6,6
-1,-1,35,-1,33
-1,15,16,15,-1
5,2,4,3,-1
5,7,4,4,6
-1,-1,20,19,20
4,1,-1,1,1
23,-1,-1,24,21
-1,10,7,6,-1
19,19,20,-1,-1
4,2,5,7,-1
22,25,23,21,22
-1,35,-1,35,38
31,-1,33,33,31
17,18,-1,19,19
13,16,16,15,-1
33,35,-1,35,35
6,6,6,7,7
29,-1,29,-1,31
16,-1,-1,19,17
20,19,19,20,19
-1,7,-1,6,9
19,19,20,-1,-1
-1,27,-1,27,26
-1,8,8,10,10
25,25,25,26,24
24,-1,27,-1,25
1,-1,1,1,-1
-1,1,1,-1,1
-1,19,20,20,19
18,-1,-1,-1,16
1,1,1,0,-1
15,-1,11,13,11
29,29,28,29,28
34,35,-1,-1,-1
37,38,39,39,-1
31,-1,34,-1,32
3,3,3,5,5
3,4,4,-1,5
-1,1,-1,1,1
19,19,-1,17,17
-1,11,8,-1,-1
27,26,28,26,29
27,-1,30,29,27
25,25,24,24,-1
39,39,39,-1,-1
-1,7,-1,7,4
38,38,-1,39,39
29,31,31,31,32
9,9,-1,-1,9
-1,-1,19,19,21
15,-1,16,15,16
-1,31,32,-1,31
-1,34,-1,31,-1
-1,6,-1,3,-1
-1,-1,19,19,-1
16,16,20,20,19
-1,15,15,-1,16
4,-1,3,4,-1
-1,31,31,31,31
-1,10,9,7,10
20,20,19,-1,17
15,-1,12,-1,12
22,22,24,-1,20
28,27,27,28,-1
34,31,33,31,32
15,15,16,15,16
26,25,27,25,25
-1,-1,33,-1,-1
31,31,-1,31,31
-1,31,33,35,31
16,-1,18,16,16
16,17,-1,13,15
-1,13,13,13,-1
9,9,9,8,6
29,27,28,28,27
7,8,7,8,-1
35,38,33,36,-1
31,-1,33,31,31
31,31,34,-1,-1
-1,27,25,25,-1
7,4,-1,6,7
31,35,34,35,-1
-1,22,-1,24,21
11,-1,9,10,13
19,16,14,16,14
19,23,-1,21,20
20,19,19,21,19
-1,19,16,19,-1
2,1,-1,2,1
1,1,1,1,1
9,9,-1,10,-1
27,28,27,31,-1
7,7,6,6,6
-1,-1,39,-1,39
6,9,8,-1,-1
18,-1,-1,-1,19
25,24,-1,25,27
-1,11,-1,12,-1
-1,-1,-1,-1,1
21,20,20,21,21
37,37,-1,33,-1
-1,11,12,-1,12
20,-1,-1,20,19
13,16,-1,14,16
-1,20,20,20,19
29,29,26,28,26
26,-1,-1,-1,27
31,-1,28,31,31
32,31,31,31,34
37,36,-1,35,-1
31,31,31,31,33
16,-1,-1,-1,18
24,22,22,21,24
-1,35,-1,38,-1
-1,-1,24,-1,22
-1,10,12,9,10
20,-1,19,18,-1
19,20,19,19,20
14,14,16,16,14
33,34,30,34,-1
30,-1,27,28,27
-1,39,39,-1,39
-1,-1,-1,31,31
19,21,21,21,19
-1,-1,12,7,9
19,20,-1,19,-1
-1,-1,33,-1,-1
18,19,18,17,14
-1,32,33,31,35
2,-1,3,4,-1
33,31,-1,31,32
-1,-1,32,31,-1
-1,31,30,31,32
27,27,-1,25,25
7,-1,-1,9,7
-1,23,-1,-1,22
5,6,-1,-1,7
19,19,20,19,19
14,16,-1,16,-1
-1,-1,32,-1,32
26,25,25,25,25
29,31,31,31,-1
12,8,12,13,12
4,-1,3,1,-1
38,39,38,-1,39
-1,12,-1,12,12
7,-1,-1,10,9
19,19,16,15,18
11,-1,12,-1,11
1,-1,-1,0,3
12,13,12,12,11
28,26,27,-1,25
32,31,-1,31,31
